-943.999999 43.999999 -375.999999 1
-847.999999 139.999999 -375.999999 1
-943.999999 219.999999 -375.999999 1
-863.999999 307.999999 -375.999999 1
-967.999999 395.999999 -375.999999 1
-847.999999 467.999999 -375.999999 1
-975.999999 539.999999 -375.999999 1
-847.999999 635.999999 -375.999999 1
-967.999999 731.999999 -375.999999 1
-847.999999 803.999999 -375.999999 1
-951.999999 891.999999 -375.999999 1
-831.999999 979.999999 -375.999999 1
-943.999999 1067.999999 -375.999999 1
-831.999999 1163.999999 -375.999999 1
-935.999999 1243.999999 -375.999999 1
-815.999999 1331.999999 -375.999999 1
-927.999999 1419.999999 -375.999999 1
796.499999 2226.499999 -284.999999 0
