264.000000 2632.000000 -223.000000 1
358.000000 2630.000000 -223.000000 1
462.000000 2628.000000 -223.000000 1
1220.000000 2630.000000 -223.000000 1
1324.000000 2578.000000 -223.000000 1
1424.000000 2520.000000 -223.000000 1
1512.000000 2584.000000 -223.000000 1
2648.000000 2584.000000 -223.000000 1
2840.000000 2600.000000 -223.000000 1
3272.000000 -88.000000 -223.000000 1
3272.000000 -240.000000 -223.000000 1
3272.000000 -388.000000 -223.000000 1
3256.000000 -632.000000 -242.000000 0
3260.000000 -992.000000 -242.000000 0
3256.000000 -1196.000000 -255.000000 1
3260.000000 -1300.000000 -255.000000 1
3272.000000 -1404.000000 -255.000000 1
3280.000000 -2184.000000 -287.000000 1
3264.000000 -2296.000000 -287.000000 1
3312.000000 -2408.000000 -287.000000 1
3264.000000 -2488.000000 -287.000000 1
3312.000000 -2552.000000 -287.000000 1
3264.000000 -2712.000000 -287.000000 1
3312.000000 -2840.000000 -287.000000 1
2504.000000 2680.000000 -223.000000 1
3016.000000 2616.000000 -223.000000 1
