-1060.000000 2900.000000 1040.000000 0
-860.000000 2900.000000 1040.000000 0
3614.000000 -3197.000000 897.000000 1
3579.000000 -2881.000000 911.000000 1
3453.000000 -2759.000000 955.000000 1
2476.000000 -3156.000000 768.000000 1
2387.000000 -3241.000000 799.000000 1
2297.000000 -3150.000000 820.000000 1
2497.000000 3556.000000 1040.000000 1
2625.000000 3612.000000 1040.000000 1
3713.000000 3564.000000 1148.000000 1
3713.000000 3436.000000 1156.000000 1
3713.000000 3317.000000 1164.000000 1
3713.000000 3185.000000 1172.000000 1
3713.000000 3068.000000 1172.000000 1
3692.000000 1124.000000 1040.000000 1
3692.000000 572.000000 1040.000000 1
3396.000000 1124.000000 1040.000000 1
3396.000000 572.000000 1040.000000 1
3662.000000 -3041.000000 897.000000 1
3447.000000 -3299.000000 897.000000 1
3282.000000 -3255.000000 866.000000 1
3153.000000 -3103.000000 817.000000 1
3006.000000 -3204.000000 764.000000 1
2855.000000 -3306.000000 753.000000 1
2719.000000 -3200.000000 753.000000 1
2572.000000 -3287.000000 753.000000 1
2212.000000 -3236.000000 852.000000 1
-1092.000000 -2849.000000 1004.000000 1
-1222.000000 -2871.000000 1004.000000 1
-1240.000000 -3030.000000 996.000000 1
-1092.000000 -3055.000000 972.000000 1
-951.000000 -3124.000000 956.000000 1
1140.000000 -2676.000000 909.000000 1
2001.000000 -2621.000000 907.500000 1
1680.000000 -2765.000000 913.000000 1
1439.000000 -2715.000000 897.000000 1
-128.000000 -2688.000000 897.500000 0
676.000000 -2688.000000 897.500000 0
