-768.000000 192.000000 -16.000000 1
1080.000000 -2160.000000 -16.000000 1
-896.000000 288.000000 -16.000000 1
-992.000000 384.000000 -16.000000 1
-1088.000000 288.000000 -16.000000 1
-1216.000000 192.000000 -16.000000 1
-1376.000000 256.000000 -16.000000 1
-1984.000000 -320.000000 -16.000000 1
-1856.000000 -320.000000 -16.000000 1
-1728.000000 -320.000000 -16.000000 1
-1600.000000 -320.000000 -16.000000 1
-1600.000000 -448.000000 -16.000000 1
-1728.000000 -448.000000 -16.000000 1
-1856.000000 -448.000000 -16.000000 1
-1984.000000 -448.000000 -16.000000 1
-1920.000000 -1504.000000 -16.000000 1
-1920.000000 -1664.000000 -16.000000 1
-1696.000000 -1440.000000 -16.000000 1
-1600.000000 -1600.000000 -16.000000 1
-1696.000000 -1728.000000 -16.000000 1
-1824.000000 -1728.000000 -16.000000 1
-1952.000000 -2496.000000 -16.000000 1
-1824.000000 -2432.000000 -16.000000 1
-1280.000000 -2432.000000 -16.000000 1
-1184.000000 -2304.000000 -16.000000 1
-1280.000000 -2208.000000 -16.000000 1
-1120.000000 -2112.000000 -16.000000 1
-1408.000000 -2144.000000 -16.000000 1
-1568.000000 -2176.000000 -16.000000 1
-1728.000000 -2112.000000 -16.000000 1
