3184.000000 2640.000000 184.000000 1
3344.000000 2640.000000 184.000000 1
3184.000000 2496.000000 184.000000 1
3344.000000 2496.000000 184.000000 1
-2704.000000 3768.000000 2596.000000 1
-2816.000000 3680.000000 2596.000000 1
-3040.000000 3680.000000 2596.000000 1
-2928.000000 3768.000000 2596.000000 1
-3264.000000 3672.000000 2596.000000 1
-3152.000000 3760.000000 2596.000000 1
-1056.000000 1776.000000 1240.000000 1
-928.000000 1776.000000 1240.000000 1
-800.000000 1776.000000 1240.000000 1
-800.000000 1552.000000 1240.000000 1
-928.000000 1552.000000 1240.000000 1
-1056.000000 1552.000000 1240.000000 1
