-3472.000000 -1696.000000 -202.500000 0
-3472.000000 -2064.000000 -202.500000 0
-1312.000000 -1120.000000 -203.000000 0
-1696.000000 -480.000000 -202.500000 0
-2400.000000 -576.000000 -239.500000 0
-3573.000000 -844.000000 -204.500000 0
-1327.500000 -1872.000000 -202.000000 1
-1296.000000 -1424.000000 -617.500000 0
-1424.000000 -1328.000000 -617.500000 0
-1232.000000 -1072.000000 -617.500000 0
-1776.000000 -399.000000 -618.000000 0
-1424.000000 -400.000000 -618.000000 0
-2976.000000 -2253.000000 -560.000000 0
-1344.000000 -2208.000000 -619.500000 1
-1536.000000 -2240.000000 -619.500000 1
-2224.000000 -398.500000 -618.000000 1
-2384.000000 -398.500000 -618.000000 1
-1298.500000 -1387.500000 -202.500000 0
