-1376.000000 2672.000000 -128.000000 0
-1376.000000 3168.000000 -128.000000 0
-56.000000 3536.000000 -160.000000 0
1344.000000 3536.000000 -160.000000 0
1551.000000 3536.000000 -160.000000 1
2932.000000 3442.000000 -152.000000 1
2768.000000 3360.000000 -144.000000 1
2704.000000 3200.000000 -136.000000 1
2880.000000 3152.000000 -128.000000 1
2880.000000 2912.000000 -160.000000 1
2688.000000 2768.000000 -160.000000 1
2782.000000 2657.000000 -160.000000 1
2918.000000 2602.000000 -160.000000 1
2865.000000 2346.000000 -200.000000 1
2756.000000 2231.000000 -200.000000 1
2956.000000 2432.000000 -200.000000 1
-80.000000 -672.000000 -160.000000 0
-886.000000 -590.000000 -144.000000 1
-978.000000 -545.000000 -136.000000 1
-1099.000000 -552.000000 -120.000000 1
-1215.000000 -647.000000 -112.000000 1
-1616.000000 -3280.000000 -160.000000 1
-1440.000000 -3376.000000 -160.000000 1
-1296.000000 -3248.000000 -160.000000 1
-1136.000000 -3104.000000 -160.000000 1
-976.000000 -3232.000000 -160.000000 1
-832.000000 -3344.000000 -160.000000 1
-836.000000 -689.000000 -152.000000 1
2640.000000 256.000000 -128.000000 0
2983.000000 3029.000000 -160.000000 1
