-3398.500000 2135.000000 -383.500000 1
-3263.500000 1995.000000 -383.500000 1
-3397.500000 1841.000000 -383.500000 1
-1124.500000 568.000000 -371.000000 1
-1415.000000 946.500000 -355.500000 1
-777.500000 1539.000000 -347.000000 1
877.500000 1400.000000 -383.000000 1
938.500000 1400.000000 -383.000000 1
1152.500000 1255.000000 -383.000000 1
1312.500000 1404.000000 -383.000000 1
1373.500000 1404.000000 -383.000000 1
1523.500000 1565.000000 -383.000000 1
1584.500000 1565.000000 -374.500000 1
3118.000000 169.500000 -383.500000 1
3028.500000 22.500000 -383.500000 1
3035.000000 -599.000000 -639.500000 1
3079.000000 -745.000000 -639.500000 1
-3299.000000 643.000000 -370.500000 0
3086.000000 -330.000000 -639.500000 1
3055.000000 -1147.500000 -639.500000 1
-1340.500000 804.000000 -355.500000 1
-1222.500000 702.000000 -364.000000 1
1091.500000 1255.000000 -383.000000 1
