105.000000 1326.000000 -112.000000 1
-428.500000 -898.000000 -161.000000 1
-250.500000 -897.000000 -161.000000 1
1386.500000 -1181.000000 -161.000000 1
1250.500000 -1341.000000 -161.000000 1
1381.500000 -1493.000000 -161.000000 1
1690.500000 -2525.000000 -161.000000 1
2346.500000 -2421.000000 -161.000000 1
3386.500000 -2022.000000 -161.000000 1
3742.500000 -2039.000000 -297.000000 1
3661.500000 -1924.000000 -297.000000 1
3734.500000 -1793.000000 -297.000000 1
3645.500000 -1670.000000 -297.000000 1
3729.500000 -1571.000000 -297.000000 1
3632.500000 -1461.000000 -297.000000 1
3626.500000 -1334.000000 -296.000000 1
2509.500000 -1279.000000 -161.000000 1
2336.500000 -1252.000000 -161.000000 1
2320.500000 -1076.000000 -161.000000 1
2396.000000 -703.000000 -136.000000 1
2046.500000 126.000000 -161.000000 1
1610.500000 -22.000000 -161.000000 1
1522.500000 98.000000 -161.000000 1
1146.500000 146.000000 -161.000000 1
802.500000 50.000000 -161.000000 1
-81.000000 278.000000 -133.000000 1
-81.000000 406.000000 -107.000000 1
-26.500000 1073.000000 -161.000000 1
-26.500000 1219.000000 -161.000000 1
-249.000000 2539.000000 -161.000000 1
-476.000000 2539.000000 -215.000000 1
-644.000000 2321.000000 -254.000000 1
-835.000000 2321.000000 -298.000000 1
-1213.500000 2426.000000 -481.000000 1
-1353.500000 2488.000000 -481.000000 1
-1510.500000 2426.000000 -481.000000 1
-1700.500000 2499.000000 -481.000000 1
-1856.500000 2431.000000 -481.000000 1
-1978.500000 2530.000000 -481.000000 1
-2118.500000 2462.000000 -481.000000 1
-2234.500000 2566.000000 -481.000000 1
-2205.500000 2696.000000 -481.000000 1
-2287.500000 2804.000000 -481.000000 1
-2173.500000 2934.000000 -481.000000 1
-2254.500000 3054.000000 -481.000000 1
-2078.500000 3106.000000 -481.000000 1
-1903.500000 3038.000000 -481.000000 1
-1775.500000 3071.000000 -481.000000 1
-1646.500000 3118.000000 -481.000000 1
-1516.500000 3047.000000 -481.000000 1
-1378.500000 3131.000000 -481.000000 1
-1244.500000 3022.000000 -481.000000 1
-540.500000 1063.000000 -562.000000 1
-679.500000 1007.000000 -562.000000 1
-802.500000 951.000000 -562.000000 1
-891.500000 855.000000 -562.000000 1
-883.500000 736.000000 -562.000000 1
-934.500000 620.000000 -562.000000 1
-1060.500000 560.000000 -562.000000 1
-1178.500000 638.000000 -562.000000 1
-1205.500000 826.000000 -562.000000 1
-1564.500000 956.000000 -282.000000 1
-1692.500000 1015.000000 -282.000000 1
-1816.500000 1071.000000 -282.000000 1
-1975.500000 1112.000000 -282.000000 1
-2112.500000 1059.000000 -282.000000 1
-2142.500000 -61.000000 -282.000000 1
-2139.500000 -412.000000 -282.000000 1
-2123.500000 -563.000000 -282.000000 1
-2107.500000 -875.000000 -282.000000 1
-1736.500000 -983.000000 -282.000000 1
