-640.000000 2048.000000 96.000000 0
2496.000000 2336.000000 96.000000 1
2624.000000 2400.000000 96.000000 1
2752.000000 2464.000000 96.000000 1
2912.000000 2560.000000 96.000000 1
3040.000000 2464.000000 96.000000 1
3008.000000 2304.000000 96.000000 1
2912.000000 2176.000000 96.000000 1
2912.000000 2016.000000 96.000000 1
2816.000000 1920.000000 96.000000 1
2784.000000 1680.000000 96.000000 1
784.000000 1264.000000 84.000000 1
656.000000 1392.000000 84.000000 1
496.000000 1264.000000 84.000000 1
368.000000 1392.000000 84.000000 1
-320.000000 96.000000 96.000000 1
-320.000000 224.000000 96.000000 1
-256.000000 336.000000 96.000000 1
240.000000 1296.000000 84.000000 1
