-3398.500000 2135.000000 -383.500000 1
-3263.500000 1995.000000 -383.500000 1
-3397.500000 1841.000000 -383.500000 1
-1124.500000 568.000000 -371.000000 1
-1415.000000 946.500000 -355.500000 1
-777.500000 1539.000000 -347.000000 1
877.500000 1400.000000 -383.000000 1
938.500000 1400.000000 -383.000000 1
1152.500000 1255.000000 -383.000000 1
1312.500000 1404.000000 -383.000000 1
1373.500000 1404.000000 -383.000000 1
1523.500000 1565.000000 -383.000000 1
1584.500000 1565.000000 -374.500000 1
3118.000000 169.500000 -383.500000 1
3028.500000 22.500000 -383.500000 1
3035.000000 -599.000000 -639.500000 1
3079.000000 -745.000000 -639.500000 1
-400.000000 1403.500000 -370.500000 0
-3299.000000 643.000000 -370.500000 0
3086.000000 -330.000000 -639.500000 1
3056.000000 -1186.500000 -639.500000 1
-1340.500000 804.000000 -355.500000 1
-1222.500000 702.000000 -364.000000 1
1091.500000 1255.000000 -383.000000 1
769.500000 -3520.000000 -457.000000 1
775.000000 -3615.000000 -467.000000 1
821.500000 -3725.500000 -475.500000 1
907.500000 -3814.500000 -483.000000 1
1041.000000 -3857.500000 -489.500000 1
1160.000000 -3858.500000 -495.000000 1
1274.000000 -3858.500000 -502.000000 1
1406.000000 -3857.500000 -506.000000 1
1536.000000 -3858.500000 -512.500000 1
3059.000000 -3699.500000 -512.500000 1
2406.000000 -3738.500000 -512.500000 1
1974.000000 -3949.500000 -512.500000 1
2117.500000 -2519.000000 -512.500000 1
2115.500000 -2656.000000 -506.000000 1
2116.500000 -2796.000000 -502.000000 1
2116.500000 -2947.000000 -495.000000 1
2115.500000 -3116.000000 -489.500000 1
2031.000000 -3278.500000 -475.500000 1
1873.000000 -3355.000000 -467.000000 1
1960.000000 -1920.500000 -524.000000 1
2056.000000 -1793.500000 -524.000000 1
1936.000000 -1704.000000 -524.000000 1
2064.000000 -1560.000000 -524.000000 1
2025.500000 -1451.000000 -508.000000 1
2001.500000 -1346.000000 -508.000000 1
2189.000000 156.000000 -469.000000 1
2028.000000 253.000000 -455.000000 1
1892.000000 253.000000 -455.000000 1
1133.000000 -103.000000 -524.000000 1
1130.000000 215.000000 -524.000000 1
836.000000 218.000000 -524.000000 1
839.000000 -100.000000 -524.000000 1
72.000000 -1873.000000 -524.000000 1
71.000000 -1986.000000 -524.000000 1
130.000000 -2152.000000 -524.000000 1
128.000000 -2264.000000 -524.000000 1
173.000000 -2399.000000 -524.000000 1
1260.000000 2891.000000 -468.500000 1
1404.000000 2891.000000 -455.500000 1
1540.000000 2891.000000 -442.500000 1
1636.000000 3301.000000 -481.500000 1
1764.000000 3301.000000 -454.500000 1
1892.000000 3301.000000 -438.500000 1
1988.000000 3147.000000 -422.500000 1
1645.000000 2972.000000 -414.500000 1
1645.000000 3084.000000 -414.500000 1
-1960.500000 3095.000000 -512.500000 1
-78.000000 766.000000 -523.500000 1
45.000000 727.000000 -523.500000 1
179.000000 770.000000 -517.000000 1
309.000000 724.000000 -510.500000 1
431.000000 787.000000 -500.500000 1
557.000000 725.000000 -490.000000 1
692.000000 791.000000 -480.000000 1
908.000000 667.000000 -523.500000 1
1016.000000 711.000000 -523.500000 1
1132.000000 769.000000 -523.500000 1
-2377.500000 3096.000000 -512.500000 1
1132.000000 2891.000000 -481.500000 1
390.500000 2952.000000 -512.500000 1
765.500000 2949.000000 -512.500000 1
