394.000000 -83.000000 -103.000000 1
394.000000 79.000000 -103.000000 1
-1992.000000 1832.000000 -103.000000 1
-2000.000000 1992.000000 -103.000000 1
-1944.000000 2168.000000 -103.000000 1
-1936.000000 2672.000000 -103.000000 1
-2032.000000 2800.000000 -103.000000 1
-848.000000 -600.000000 -104.500000 0
-1184.000000 3168.000000 -104.500000 0
-932.000000 2832.000000 191.500000 1
-1077.000000 2842.000000 191.500000 1
-1240.000000 2829.000000 191.500000 1
-1763.000000 2759.000000 191.500000 1
-1758.000000 2608.000000 191.500000 1
-1757.000000 2453.000000 191.500000 1
-1771.000000 2310.000000 191.500000 1
-1759.000000 2134.000000 191.500000 1
-1645.000000 2020.000000 191.500000 1
-1491.000000 2020.000000 191.500000 1
-1348.000000 2026.000000 191.500000 1
-1193.000000 2029.000000 191.500000 1
-1037.000000 2026.000000 191.500000 1
-1884.000000 1160.000000 -104.500000 0
916.000000 3169.000000 -308.000000 0
1352.000000 3128.000000 -340.000000 0
1536.000000 3208.000000 -340.000000 0
1712.000000 3128.000000 -340.000000 0
1864.000000 3208.000000 -340.000000 0
2256.000000 1144.000000 -319.000000 1
2239.000000 1328.000000 -319.000000 1
2112.000000 1519.000000 -319.000000 1
2112.000000 1935.000000 -319.000000 1
2240.000000 2079.000000 -319.000000 1
-8.000000 2948.000000 137.000000 1
-319.000000 2952.000000 264.000000 1
-230.000000 3038.000000 233.000000 1
-149.000000 2951.000000 198.000000 1
-75.000000 3039.000000 170.000000 1
3144.000000 728.000000 -319.000000 1
3232.000000 728.000000 -319.000000 1
3448.000000 728.000000 -319.000000 1
