788.000000 -500.000000 -280.500000 0
2208.000000 -2288.000000 -280.500000 0
2648.000000 -1068.000000 -280.500000 0
-2848.000000 1232.000000 -280.500000 1
-2990.000000 1214.000000 -280.500000 1
-3176.000000 1234.000000 -280.500000 1
-3461.000000 1515.000000 -280.500000 1
-3368.000000 1680.000000 -280.500000 1
-424.000000 1008.000000 -280.500000 1
-281.000000 1087.000000 -280.500000 1
-127.000000 1012.000000 -280.500000 1
21.000000 1092.000000 -280.500000 1
170.000000 1025.000000 -280.500000 1
352.000000 1896.000000 -280.500000 1
352.000000 2056.000000 -280.500000 1
-1424.000000 1008.000000 -269.000000 0
2032.000000 600.000000 -245.000000 1
1994.000000 516.000000 -245.000000 1
2043.000000 435.000000 -245.000000 1
1997.000000 346.000000 -245.000000 1
1984.000000 39.000000 -245.000000 1
2003.000000 -156.000000 -245.000000 1
2102.000000 -264.000000 -245.000000 1
1990.000000 -342.000000 -245.000000 1
1832.000000 -456.000000 -245.000000 1
1704.000000 -456.000000 -245.000000 1
1576.000000 -456.000000 -245.000000 1
1320.000000 -287.000000 -245.000000 1
1472.000000 -144.000000 -245.000000 1
1320.000000 32.000000 -245.000000 1
1595.000000 76.000000 -245.000000 1
1590.000000 -30.000000 -245.000000 1
1619.000000 -133.000000 -245.000000 1
1750.000000 -164.000000 -245.000000 1
1821.000000 -41.000000 -245.000000 1
1819.000000 81.000000 -245.000000 1
1818.000000 203.000000 -245.000000 1
1792.000000 313.000000 -245.000000 1
1765.000000 406.000000 -245.000000 1
1779.000000 518.000000 -245.000000 1
1744.000000 617.000000 -245.000000 1
1778.000000 711.000000 -245.000000 1
1680.000000 792.000000 -245.000000 1
1593.000000 744.000000 -245.000000 1
1596.000000 615.000000 -245.000000 1
1592.000000 521.000000 -245.000000 1
1612.000000 419.000000 -245.000000 1
1527.000000 329.000000 -245.000000 1
1425.000000 381.000000 -245.000000 1
1386.000000 470.000000 -245.000000 1
1314.000000 562.000000 -245.000000 1
1312.000000 696.000000 -245.000000 1
