-2853.000000 1364.000000 -258.000000 0
-2913.000000 1006.000000 -258.000000 0
-2407.000000 536.000000 -234.000000 0
572.000000 417.000000 -272.500000 0
838.000000 1054.000000 -258.000000 0
838.500000 1795.500000 -258.000000 0
838.500000 1839.500000 -282.000000 0
736.000000 2337.000000 -258.000000 0
2372.000000 -127.000000 -266.000000 0
1360.000000 -128.000000 -265.500000 0
1111.000000 -128.000000 -265.500000 0
-711.000000 -4016.000000 112.000000 1
-735.000000 -2753.000000 150.000000 1
-759.000000 -2753.000000 750.000000 1
-628.000000 -2844.000000 753.000000 1
-628.000000 -3008.000000 749.000000 1
-628.000000 -3172.000000 749.000000 1
-628.000000 -3336.000000 749.000000 1
-1640.000000 -4016.000000 725.000000 1
