-96.000015 768.000000 288.000000 0
-768.000000 160.000000 288.000000 0
0.000000 -768.000000 344.000000 0
744.000000 -180.000000 704.000000 0
664.000000 -180.000000 704.000000 0
704.000000 368.000000 944.000000 0
704.000000 400.000000 944.000000 0
64.000000 768.000000 944.000000 0
-192.000000 768.000000 944.000000 0
-376.000000 -800.000000 1024.000000 0
-272.000000 -736.000000 1056.000000 0
-64.000000 -736.000000 1120.000000 0
-168.000000 -800.000000 1088.000000 0
128.000000 -736.000000 1176.000000 0
232.000000 -800.000000 1208.000000 0
336.000000 -736.000000 1240.000000 0
24.000000 -800.000000 1144.000000 0
440.000000 -800.000000 1264.000000 0
544.000000 -736.000000 1296.000000 0
